fileName,date,time_line,input_current,input_current_min,input_current_max,input_current_stddev,current_data_1,current_data_2,current_data_3,current_data_4,current_data_5,current_data_6,current_data_7,current_data_8,current_data_9,current_data_10,current_data_min_1,current_data_min_2,current_data_min_3,current_data_min_4,current_data_min_5,current_data_min_6,current_data_min_7,current_data_min_8,current_data_min_9,current_data_min_10,current_data_max_1,current_data_max_2,current_data_max_3,current_data_max_4,current_data_max_5,current_data_max_6,current_data_max_7,current_data_max_8,current_data_max_9,current_data_max_10,current_data_stddev_1,current_data_stddev_2,current_data_stddev_3,current_data_stddev_4,current_data_stddev_5,current_data_stddev_6,current_data_stddev_7,current_data_stddev_8,current_data_stddev_9,current_data_stddev_10,channel_fault_1,channel_fault_2,channel_fault_3,channel_fault_4,channel_fault_5,channel_fault_6,channel_fault_7,channel_fault_8,channel_fault_9,channel_fault_10,temp_1,temp_2,flow,speed,accel,creep,peakI,kph,current,motor_dc_vlt,motor_dc_cur,heat_sink_temp,motor_fault_cnt_1,motor_fault_cnt_2,motor_fault_cnt_3,motor_fault_cnt_4,motor_fault_cnt_5,motor_fault_cnt_6,motor_fault_cnt_7,motor_fault_cnt_8,eng_sensor_1,eng_sensor_2,eng_sensor_3,eng_sensor_4,eng_sensor_5,eng_sensor_6,eng_sensor_7,eng_sensor_8,eng_sensor_9,eng_sensor_10,eng_sensor_11,eng_sensor_12,eng_sensor_13
17218_01_23_51eng.log,Aug-6-2017,01:34:31,1.33,1.13,1.55,0.13,0.47,0.35,0.00,0.06,0.73,0.00,0.35,2.71,0.00,1.61,0.39,0.29,0.00,0.01,0.39,0.00,0.28,2.49,0.00,1.58,0.61,0.40,0.00,0.12,1.10,0.00,0.42,3.53,0.00,1.64,0.06,0.04,0.00,0.04,0.23,0.00,0.04,0.31,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.65,18.16,139.71,0,5400,0,150,-0.0,3,172,0.0,19.3,00,00,00,00,00,00,00,00,25.7,24.3,26.2,19.4,19.1,20.9,20.6,23.7,23.8,23.4,20.4,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:34:41,1.27,1.19,1.39,0.07,0.43,0.36,0.00,0.06,0.67,0.00,0.35,2.58,0.00,1.61,0.35,0.29,0.00,0.02,0.48,0.00,0.27,2.42,0.00,1.57,0.47,0.46,0.00,0.12,0.92,0.00,0.39,2.72,0.01,1.63,0.04,0.04,0.00,0.04,0.13,0.00,0.03,0.09,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.60,17.97,139.71,0,5400,0,150,-0.0,3,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.2,26.2,19.2,19.1,20.8,20.5,23.6,23.7,23.4,20.3,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:34:51,1.29,1.15,1.39,0.08,0.44,0.37,0.00,0.05,0.70,0.00,0.35,2.60,0.01,1.63,0.38,0.32,0.00,0.02,0.48,0.00,0.33,2.43,0.00,1.59,0.50,0.43,0.00,0.07,0.87,0.00,0.39,3.12,0.06,1.69,0.04,0.03,0.00,0.02,0.13,0.00,0.02,0.19,0.02,0.03,0,0,0,0,0,0,0,0,0,0,18.69,17.97,139.71,0,5400,0,150,-0.0,8,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.3,26.2,19.1,18.9,20.8,20.5,23.5,23.7,23.4,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:01,1.25,1.12,1.39,0.09,0.42,0.36,0.00,0.04,0.63,0.00,0.36,2.60,0.01,1.61,0.36,0.28,0.00,0.01,0.34,0.00,0.32,2.46,0.00,1.57,0.47,0.40,0.00,0.07,0.90,0.00,0.39,2.95,0.03,1.63,0.03,0.04,0.00,0.02,0.19,0.00,0.02,0.15,0.01,0.02,0,0,0,0,0,0,0,0,0,0,18.74,17.97,139.71,0,5400,0,150,-0.0,7,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.4,26.2,19.1,19.1,20.8,20.5,23.5,23.7,23.5,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:11,1.30,1.11,1.50,0.12,0.45,0.35,0.00,0.04,0.69,0.00,0.36,2.56,0.00,1.62,0.40,0.21,0.00,0.01,0.47,0.00,0.29,2.40,0.00,1.58,0.52,0.45,0.00,0.09,1.07,0.00,0.45,2.95,0.00,1.69,0.04,0.06,0.00,0.03,0.19,0.00,0.05,0.14,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.60,18.31,139.71,0,5400,0,150,-0.0,3,172,0.0,19.3,00,00,00,00,00,00,00,00,25.7,24.4,26.2,19.3,19.0,20.8,20.5,23.5,23.6,23.5,20.6,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:21,1.22,1.11,1.34,0.07,0.42,0.35,0.00,0.05,0.60,0.00,0.35,2.50,0.00,1.62,0.36,0.29,0.00,0.01,0.38,0.00,0.32,2.40,0.00,1.57,0.47,0.40,0.00,0.14,0.74,0.00,0.40,2.57,0.00,1.64,0.02,0.04,0.00,0.04,0.12,0.00,0.02,0.05,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.45,18.07,139.71,0,5400,0,150,-0.0,4,172,0.0,19.3,00,00,00,00,00,00,00,00,25.7,24.4,26.2,19.2,19.0,20.8,20.6,23.6,23.7,23.5,20.5,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:31,1.28,1.16,1.46,0.08,0.40,0.36,0.00,0.04,0.62,0.00,0.36,2.54,0.00,1.60,0.36,0.30,0.00,0.01,0.39,0.00,0.29,2.46,0.00,1.55,0.46,0.40,0.00,0.09,0.97,0.00,0.45,2.67,0.00,1.63,0.03,0.04,0.00,0.02,0.16,0.00,0.04,0.05,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.55,18.12,139.71,0,5400,0,150,-0.0,5,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.3,19.1,20.9,20.5,23.7,23.6,23.5,19.9,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:41,1.22,1.06,1.36,0.08,0.44,0.36,0.00,0.05,0.56,0.00,0.35,2.65,0.00,1.61,0.35,0.29,0.00,0.01,0.21,0.00,0.29,2.44,0.00,1.56,0.53,0.40,0.00,0.10,0.75,0.00,0.46,3.35,0.01,1.63,0.04,0.04,0.00,0.03,0.16,0.00,0.05,0.28,0.01,0.02,0,0,0,0,0,0,0,0,0,0,18.60,18.40,139.71,0,5400,0,150,-0.0,5,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.2,26.2,19.4,19.1,20.8,20.6,23.7,23.6,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:35:51,1.32,1.17,1.43,0.07,0.45,0.35,0.00,0.03,0.78,0.00,0.36,2.55,0.01,1.64,0.42,0.22,0.00,0.01,0.43,0.00,0.34,2.40,0.00,1.61,0.52,0.45,0.00,0.06,1.10,0.00,0.40,2.80,0.06,1.69,0.03,0.06,0.00,0.02,0.18,0.00,0.02,0.12,0.02,0.03,0,0,0,0,0,0,0,0,0,0,18.55,18.07,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.4,26.2,19.3,19.1,20.9,20.5,23.6,23.7,23.3,19.9,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:01,1.30,1.14,1.43,0.10,0.45,0.36,0.00,0.06,0.66,0.00,0.36,2.63,0.00,1.62,0.40,0.32,0.00,0.01,0.43,0.00,0.28,2.44,0.00,1.57,0.54,0.40,0.00,0.12,0.87,0.00,0.45,3.43,0.00,1.65,0.04,0.03,0.00,0.04,0.13,0.00,0.05,0.28,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.55,18.07,139.71,0,5400,0,150,-0.0,8,172,0.0,19.4,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.2,19.1,20.9,20.5,23.6,23.8,23.3,20.3,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:11,1.27,1.05,1.44,0.12,0.45,0.36,0.00,0.04,0.65,0.00,0.35,2.64,0.00,1.62,0.38,0.29,0.00,0.01,0.26,0.00,0.29,2.47,0.00,1.58,0.50,0.46,0.00,0.08,0.95,0.00,0.40,2.94,0.01,1.65,0.04,0.04,0.00,0.02,0.21,0.00,0.04,0.13,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.65,18.07,139.71,0,5400,0,150,-0.0,3,172,0.0,19.6,00,00,00,00,00,00,00,00,25.4,24.3,26.2,19.3,19.1,20.8,20.4,23.9,23.8,23.4,20.4,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:21,1.31,1.18,1.44,0.08,0.43,0.38,0.00,0.05,0.71,0.00,0.36,2.50,0.00,1.62,0.35,0.32,0.00,0.01,0.56,0.00,0.26,2.43,0.00,1.59,0.47,0.41,0.00,0.09,0.99,0.00,0.39,2.57,0.01,1.64,0.03,0.03,0.00,0.03,0.13,0.00,0.04,0.04,0.00,0.01,0,0,0,0,0,0,0,0,0,0,18.60,18.12,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.2,19.1,21.2,20.7,24.1,24.0,23.5,20.5,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:31,1.26,1.08,1.38,0.08,0.43,0.35,0.00,0.06,0.66,0.00,0.35,2.60,0.01,1.60,0.38,0.29,0.00,0.01,0.43,0.00,0.28,2.50,0.00,1.55,0.46,0.39,0.00,0.14,0.87,0.00,0.40,2.82,0.03,1.64,0.02,0.02,0.00,0.04,0.12,0.00,0.04,0.10,0.01,0.03,0,0,0,0,0,0,0,0,0,0,18.55,18.16,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.3,26.2,19.3,19.1,20.8,20.5,23.6,23.8,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:41,1.27,1.13,1.39,0.09,0.44,0.35,0.00,0.04,0.68,0.00,0.35,2.55,0.00,1.61,0.35,0.32,0.00,0.00,0.40,0.00,0.28,2.44,0.00,1.58,0.50,0.40,0.00,0.14,0.94,0.00,0.43,2.94,0.01,1.65,0.04,0.03,0.00,0.04,0.17,0.00,0.05,0.13,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.65,18.12,139.71,0,5400,0,150,-0.0,0,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.3,26.2,19.3,19.4,21.2,20.2,23.5,23.6,23.4,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:36:51,1.27,1.18,1.47,0.08,0.43,0.36,0.00,0.06,0.64,0.00,0.36,2.58,0.00,1.62,0.36,0.29,0.00,0.01,0.49,0.00,0.28,2.43,0.00,1.58,0.47,0.42,0.00,0.14,1.10,0.00,0.45,3.09,0.01,1.67,0.04,0.04,0.00,0.04,0.17,0.00,0.05,0.18,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.26,18.12,139.71,0,5400,0,150,-0.0,5,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.3,26.2,19.3,19.5,20.3,20.3,23.3,23.5,23.4,20.1,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:01,1.24,1.10,1.37,0.08,0.43,0.35,0.00,0.09,0.66,0.00,0.35,2.54,0.00,1.62,0.39,0.24,0.00,0.03,0.28,0.00,0.29,2.48,0.00,1.58,0.47,0.40,0.00,0.15,1.03,0.00,0.45,2.72,0.01,1.72,0.03,0.04,0.00,0.04,0.24,0.00,0.05,0.06,0.00,0.04,0,0,0,0,0,0,0,0,0,0,18.55,18.21,139.71,0,5400,0,150,-0.0,4,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.3,26.2,18.8,18.8,20.5,20.6,23.3,23.6,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:11,1.28,1.19,1.46,0.07,0.44,0.36,0.00,0.07,0.66,0.00,0.35,2.64,0.00,1.61,0.36,0.29,0.00,0.03,0.40,0.00,0.30,2.41,0.00,1.55,0.48,0.42,0.00,0.14,0.94,0.00,0.45,3.02,0.00,1.62,0.03,0.04,0.00,0.03,0.16,0.00,0.04,0.22,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.55,18.31,139.71,0,5400,0,150,-0.0,4,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.3,26.2,19.4,18.2,20.8,20.3,23.5,23.5,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:21,1.35,1.22,1.42,0.07,0.41,0.38,0.00,0.03,0.83,0.00,0.36,2.60,0.00,1.61,0.35,0.28,0.00,0.00,0.63,0.00,0.30,2.50,0.00,1.57,0.48,0.45,0.00,0.05,1.04,0.00,0.42,2.77,0.00,1.65,0.05,0.05,0.00,0.02,0.13,0.00,0.04,0.08,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.69,17.68,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.2,26.2,19.9,18.7,21.0,20.7,23.7,23.8,23.3,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:31,1.29,1.10,1.43,0.10,0.45,0.37,0.00,0.06,0.64,0.00,0.36,2.65,0.00,1.62,0.35,0.33,0.00,0.02,0.28,0.00,0.33,2.47,0.00,1.58,0.64,0.42,0.00,0.12,0.87,0.00,0.39,3.36,0.00,1.69,0.07,0.02,0.00,0.04,0.17,0.00,0.02,0.27,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.69,18.07,139.71,0,5400,0,150,-0.0,2,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.3,26.2,19.8,17.4,21.0,20.7,23.7,23.9,23.3,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:41,1.31,1.08,1.44,0.12,0.44,0.38,0.00,0.06,0.69,0.00,0.37,2.64,0.00,1.63,0.36,0.33,0.00,0.00,0.34,0.00,0.29,2.49,0.00,1.58,0.62,0.46,0.01,0.14,0.89,0.00,0.45,3.04,0.00,1.70,0.06,0.04,0.00,0.05,0.20,0.00,0.05,0.19,0.00,0.04,0,0,0,0,0,0,0,0,0,0,18.74,18.16,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.5,26.2,19.4,18.6,21.0,20.7,23.7,23.9,23.3,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:37:51,1.30,1.14,1.56,0.12,0.43,0.34,0.00,0.07,0.74,0.00,0.35,2.52,0.00,1.61,0.35,0.26,0.00,0.01,0.45,0.00,0.29,2.47,0.00,1.57,0.53,0.39,0.00,0.12,1.31,0.00,0.40,2.61,0.01,1.64,0.06,0.04,0.00,0.04,0.26,0.00,0.04,0.05,0.01,0.02,0,0,0,0,0,0,0,0,0,0,18.69,18.16,139.71,0,5400,0,150,-0.0,2,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.5,26.2,19.0,18.8,20.8,20.6,23.6,23.8,23.4,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:01,1.28,1.13,1.41,0.09,0.45,0.35,0.00,0.05,0.69,0.00,0.36,2.58,0.00,1.62,0.40,0.29,0.00,0.00,0.45,0.00,0.31,2.47,0.00,1.52,0.48,0.40,0.01,0.14,0.85,0.00,0.43,2.87,0.00,1.65,0.02,0.04,0.01,0.04,0.13,0.00,0.04,0.14,0.00,0.04,0,0,0,0,0,0,0,0,0,0,18.65,18.12,139.71,0,5400,0,150,-0.0,3,172,0.0,19.3,00,00,00,00,00,00,00,00,25.9,24.4,26.2,19.3,19.1,20.8,20.5,23.6,23.7,23.4,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:11,1.22,1.08,1.42,0.10,0.42,0.35,0.00,0.05,0.60,0.00,0.36,2.61,0.00,1.62,0.35,0.29,0.00,0.02,0.21,0.00,0.32,2.51,0.00,1.62,0.47,0.40,0.00,0.14,0.90,0.00,0.42,2.91,0.00,1.64,0.05,0.04,0.00,0.04,0.19,0.00,0.03,0.13,0.00,0.01,0,0,0,0,0,0,0,0,0,0,18.60,17.49,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.5,26.2,19.1,19.0,20.7,20.5,23.5,23.6,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:21,1.30,1.15,1.55,0.10,0.45,0.37,0.00,0.05,0.70,0.00,0.36,2.59,0.00,1.63,0.35,0.29,0.00,0.02,0.47,0.00,0.32,2.51,0.00,1.60,0.54,0.45,0.00,0.12,1.14,0.00,0.40,3.05,0.00,1.65,0.06,0.04,0.00,0.03,0.19,0.00,0.02,0.16,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.69,18.26,139.71,0,5400,0,150,-0.0,2,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.4,26.2,19.4,19.0,20.8,20.5,23.6,23.6,23.4,20.3,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:31,1.25,1.16,1.34,0.05,0.42,0.36,0.00,0.03,0.64,0.00,0.37,2.65,0.01,1.61,0.35,0.27,0.00,0.01,0.54,0.00,0.32,2.48,0.00,1.58,0.50,0.40,0.01,0.07,0.82,0.00,0.45,2.92,0.06,1.65,0.05,0.04,0.00,0.02,0.08,0.00,0.04,0.17,0.02,0.02,0,0,0,0,0,0,0,0,0,0,18.89,17.87,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.1,26.2,19.5,19.1,20.9,20.5,23.7,23.7,23.4,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:41,1.29,1.10,1.44,0.09,0.43,0.37,0.00,0.05,0.66,0.00,0.39,2.64,0.00,1.62,0.35,0.33,0.00,0.00,0.32,0.00,0.32,2.47,0.00,1.60,0.47,0.40,0.00,0.12,0.97,0.00,0.60,3.30,0.01,1.65,0.04,0.02,0.00,0.04,0.22,0.00,0.08,0.25,0.01,0.02,0,0,0,0,0,0,0,0,0,0,18.79,18.31,139.71,0,5400,0,150,-0.0,4,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.6,26.2,19.4,19.1,20.9,20.6,23.6,23.7,23.3,20.4,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:38:51,1.23,1.07,1.41,0.09,0.42,0.36,0.00,0.08,0.58,0.00,0.36,2.55,0.00,1.61,0.35,0.30,0.00,0.03,0.22,0.00,0.33,2.48,0.00,1.55,0.48,0.43,0.00,0.14,0.92,0.00,0.40,2.67,0.00,1.63,0.04,0.04,0.00,0.04,0.18,0.00,0.02,0.05,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.65,18.12,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.5,26.2,19.5,18.9,20.9,20.5,23.7,23.7,23.4,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:01,1.23,1.07,1.33,0.09,0.44,0.37,0.00,0.04,0.58,0.00,0.35,2.58,0.00,1.62,0.40,0.29,0.00,0.02,0.33,0.00,0.29,2.46,0.00,1.59,0.49,0.46,0.00,0.07,0.78,0.00,0.40,2.87,0.01,1.65,0.04,0.04,0.00,0.02,0.16,0.00,0.03,0.11,0.01,0.02,0,0,0,0,0,0,0,0,0,0,18.60,18.31,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.3,26.2,19.4,18.9,20.9,20.5,23.7,23.8,23.4,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:11,1.30,1.19,1.58,0.12,0.45,0.36,0.00,0.05,0.69,0.00,0.36,2.60,0.00,1.63,0.39,0.32,0.00,0.00,0.40,0.00,0.29,2.43,0.00,1.61,0.50,0.42,0.00,0.14,1.20,0.00,0.40,2.87,0.00,1.65,0.03,0.03,0.00,0.04,0.23,0.00,0.04,0.13,0.00,0.01,0,0,0,0,0,0,0,0,0,0,18.16,18.40,139.71,0,5400,0,150,-0.0,4,172,0.0,19.4,00,00,00,00,00,00,00,00,25.7,24.6,26.2,19.2,19.0,20.8,20.5,23.6,23.7,23.4,20.2,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:21,1.32,1.14,1.52,0.11,0.42,0.39,0.00,0.06,0.73,0.00,0.38,2.55,0.00,1.62,0.35,0.35,0.00,0.01,0.34,0.00,0.29,2.35,0.00,1.60,0.47,0.45,0.00,0.14,1.07,0.00,0.43,2.87,0.00,1.65,0.04,0.04,0.00,0.04,0.19,0.00,0.04,0.16,0.00,0.01,0,0,0,0,0,0,0,0,0,0,18.65,18.12,139.71,0,5400,0,150,-0.0,2,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.3,26.2,19.3,19.2,20.8,20.5,23.6,23.7,23.4,20.6,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:31,1.27,1.11,1.46,0.11,0.43,0.36,0.00,0.07,0.63,0.00,0.38,2.58,0.00,1.63,0.38,0.30,0.00,0.02,0.35,0.00,0.32,2.46,0.00,1.60,0.52,0.42,0.01,0.12,0.94,0.00,0.56,2.95,0.01,1.69,0.04,0.04,0.00,0.03,0.19,0.00,0.06,0.14,0.00,0.03,0,0,0,0,0,0,0,0,0,0,19.08,18.12,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.5,26.2,19.2,19.1,20.9,20.5,23.6,23.7,23.5,20.7,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:41,1.33,1.13,1.54,0.12,0.45,0.38,0.00,0.04,0.76,0.00,0.37,2.59,0.00,1.61,0.36,0.33,0.00,0.00,0.40,0.00,0.33,2.47,0.00,1.57,0.54,0.42,0.00,0.08,1.11,0.00,0.43,3.29,0.01,1.64,0.05,0.03,0.00,0.02,0.22,0.00,0.03,0.23,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.65,18.12,139.71,0,5400,0,150,-0.0,3,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.2,19.1,20.9,20.6,23.6,23.9,23.5,20.7,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:39:51,1.29,1.14,1.46,0.10,0.44,0.36,0.00,0.06,0.69,0.00,0.35,2.61,0.00,1.62,0.36,0.29,0.00,0.01,0.42,0.00,0.30,2.44,0.00,1.59,0.52,0.42,0.00,0.12,1.09,0.00,0.40,3.01,0.00,1.69,0.05,0.04,0.00,0.04,0.20,0.00,0.03,0.18,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.60,17.82,139.71,0,5400,0,150,-0.0,4,172,0.0,19.5,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.3,19.1,20.9,20.6,23.7,24.0,23.5,20.1,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:01,1.25,1.09,1.40,0.10,0.42,0.38,0.00,0.05,0.60,0.00,0.39,2.56,0.00,1.62,0.35,0.26,0.00,0.01,0.36,0.00,0.33,2.49,0.00,1.58,0.47,0.43,0.00,0.14,0.78,0.00,0.46,2.62,0.00,1.69,0.03,0.05,0.00,0.04,0.13,0.00,0.05,0.04,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.69,18.21,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.4,24.4,26.2,19.4,19.2,20.9,20.6,23.8,23.7,23.5,20.3,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:11,1.25,1.19,1.35,0.06,0.41,0.35,0.00,0.06,0.63,0.00,0.37,2.54,0.01,1.61,0.35,0.29,0.00,0.03,0.46,0.00,0.32,2.49,0.00,1.55,0.45,0.46,0.00,0.12,0.78,0.00,0.42,2.59,0.12,1.65,0.04,0.05,0.00,0.03,0.11,0.00,0.04,0.03,0.04,0.03,0,0,0,0,0,0,0,0,0,0,18.89,18.21,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.4,26.2,19.3,19.1,20.9,20.5,23.7,23.1,23.5,20.0,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:21,1.31,1.16,1.45,0.10,0.43,0.35,0.00,0.08,0.71,0.00,0.37,2.59,0.00,1.61,0.35,0.30,0.00,0.01,0.42,0.00,0.32,2.50,0.00,1.58,0.49,0.39,0.00,0.14,0.97,0.00,0.41,2.84,0.00,1.64,0.04,0.02,0.00,0.05,0.15,0.00,0.03,0.11,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.40,18.12,139.71,0,5400,0,150,-0.0,2,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.3,26.2,19.3,19.1,20.8,20.5,23.5,23.3,23.4,20.0,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:31,1.29,1.08,1.53,0.12,0.42,0.36,0.00,0.06,0.68,0.00,0.38,2.57,0.00,1.63,0.35,0.27,0.00,0.00,0.39,0.00,0.32,2.47,0.00,1.60,0.48,0.45,0.00,0.14,1.14,0.00,0.45,2.82,0.00,1.69,0.04,0.05,0.00,0.05,0.22,0.00,0.04,0.09,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.65,18.40,139.71,0,5400,0,150,-0.0,1,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.4,26.2,19.3,19.1,21.1,20.5,23.5,23.6,23.4,20.2,26.1,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:41,1.25,1.11,1.34,0.08,0.44,0.36,0.00,0.07,0.59,0.00,0.36,2.65,0.00,1.62,0.38,0.32,0.00,0.01,0.39,0.00,0.30,2.47,0.00,1.60,0.54,0.45,0.00,0.14,0.85,0.00,0.46,3.48,0.00,1.65,0.05,0.04,0.00,0.04,0.16,0.00,0.04,0.28,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.55,18.12,139.71,0,5400,0,150,-0.0,4,172,0.0,19.3,00,00,00,00,00,00,00,00,25.5,24.4,26.2,19.3,19.3,20.8,20.7,23.7,23.6,23.4,20.4,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:40:51,1.35,1.21,1.44,0.06,0.43,0.36,0.00,0.05,0.83,0.00,0.36,2.60,0.00,1.62,0.35,0.29,0.00,0.01,0.56,0.00,0.29,2.47,0.00,1.55,0.49,0.42,0.00,0.14,1.01,0.00,0.42,3.11,0.00,1.65,0.04,0.03,0.00,0.04,0.13,0.00,0.04,0.18,0.00,0.03,0,0,0,0,0,0,0,0,0,0,18.55,18.12,139.71,0,5400,0,150,-0.0,6,172,0.0,19.3,00,00,00,00,00,00,00,00,25.6,24.4,26.2,19.7,19.6,21.2,20.8,23.7,23.9,23.4,20.5,26.2,33.9
17218_01_23_51eng.log,Aug-6-2017,01:41:01,1.25,1.13,1.43,0.10,0.42,0.35,0.00,0.05,0.64,0.00,0.36,2.54,0.00,1.63,0.36,0.29,0.00,0.01,0.47,0.00,0.32,2.46,0.00,1.60,0.46,0.40,0.00,0.09,0.95,0.00,0.40,2.65,0.00,1.69,0.04,0.04,0.00,0.03,0.18,0.00,0.03,0.06,0.00,0.02,0,0,0,0,0,0,0,0,0,0,18.69,18.21,139.71,0,5400,0,150,-0.0,12,172,0.0,19.4,00,00,00,00,00,00,00,00,25.5,24.4,26.2,19.5,19.9,20.9,20.7,23.6,23.7,23.5,20.4,26.2,33.9
